release_date,region,issue,epiweek,lag,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b
2023-10-06,ky,202339,202205,86,4186,23,0,0.55,0.55,0.0
2023-10-06,la,202339,202205,86,163,5,0,3.07,3.07,0.0
2023-10-06,ma,202339,202205,86,1170,8,0,0.68,0.68,0.0
2023-10-06,md,202339,202205,86,840,1,1,0.24,0.12,0.12
2023-10-06,me,202339,202205,86,301,2,0,0.66,0.66,0.0
2023-10-06,mi,202339,202205,86,954,17,0,1.78,1.78,0.0
2023-10-06,mn,202339,202205,86,3374,78,0,2.31,2.31,0.0
2023-10-06,mo,202339,202205,86,3075,84,1,2.76,2.73,0.03
2023-10-06,ms,202339,202205,86,40,4,0,10.0,10.0,0.0
2023-10-06,mt,202339,202205,86,690,15,0,2.17,2.17,0.0
2023-10-06,nat,202339,202205,86,68893,1570,41,2.33841,2.2789,0.0595126
2023-10-06,ne,202339,202205,86,494,33,0,6.68,6.68,0.0
2023-10-06,nm,202339,202205,86,3324,43,1,1.32,1.29,0.03
2023-10-06,oh,202339,202205,86,4637,129,6,2.91,2.78,0.13
2023-10-06,ok,202339,202205,86,474,24,0,5.06,5.06,0.0
2023-10-06,or,202339,202205,86,3767,13,5,0.48,0.35,0.13
2023-10-06,pa,202339,202205,86,739,15,0,2.03,2.03,0.0
2023-10-06,sc,202339,202205,86,1233,2,0,0.16,0.16,0.0
2023-10-06,sd,202339,202205,86,923,153,2,16.79,16.58,0.22
2023-10-06,tn,202339,202205,86,95,4,0,4.21,4.21,0.0
2023-10-06,tx,202339,202205,86,4923,206,5,4.29,4.18,0.1
2023-10-06,va,202339,202205,86,1381,6,1,0.51,0.43,0.07
2023-10-06,vt,202339,202205,86,321,13,0,4.05,4.05,0.0
2023-10-06,wa,202339,202205,86,1538,2,0,0.13,0.13,0.0
2023-10-06,wi,202339,202205,86,8959,379,8,4.32,4.23,0.09
2023-10-06,wv,202339,202205,86,1363,39,1,2.93,2.86,0.07
2023-10-06,wy,202339,202205,86,12,0,0,0.0,0.0,0.0
2023-10-06,al,202339,202206,85,322,0,0,0.0,0.0,0.0
2023-10-06,ar,202339,202206,85,120,1,0,0.83,0.83,0.0
2023-10-06,az,202339,202206,85,326,10,0,3.07,3.07,0.0
2023-10-06,ca,202339,202206,85,4349,28,0,0.64,0.64,0.0
2023-10-06,co,202339,202206,85,3027,17,0,0.56,0.56,0.0
2023-10-06,ct,202339,202206,85,970,12,0,1.24,1.24,0.0
2023-10-06,fl,202339,202206,85,276,17,0,6.16,6.16,0.0
2023-10-06,ga,202339,202206,85,1270,47,6,4.17,3.7,0.47
2023-10-06,hhs1,202339,202206,85,2955,35,0,1.18443,1.18443,0.0
2023-10-06,hhs10,202339,202206,85,4955,32,6,0.766902,0.645812,0.12109
2023-10-06,hhs2,202339,202206,85,5806,30,1,0.53393,0.516707,0.0172236
2023-10-06,hhs3,202339,202206,85,3913,89,3,2.35114,2.27447,0.0766675
2023-10-06,hhs4,202339,202206,85,7030,103,13,1.65007,1.46515,0.184922
2023-10-06,hhs5,202339,202206,85,16311,640,17,4.02796,3.92373,0.104224
2023-10-06,hhs6,202339,202206,85,9078,401,5,4.47235,4.41727,0.0550782
2023-10-06,hhs7,202339,202206,85,5178,267,1,5.17574,5.15643,0.0193125
2023-10-06,hhs8,202339,202206,85,4417,220,0,4.98076,4.98076,0.0
2023-10-06,hhs9,202339,202206,85,5157,38,1,0.756254,0.736863,0.0193911
2023-10-06,hi,202339,202206,85,482,0,1,0.21,0.0,0.21
2023-10-06,ia,202339,202206,85,1294,132,1,10.28,10.2,0.08
2023-10-06,id,202339,202206,85,261,2,0,0.77,0.77,0.0
2023-10-06,il,202339,202206,85,205,6,1,3.41,2.93,0.49
2023-10-06,in,202339,202206,85,415,15,0,3.61,3.61,0.0
2023-10-06,ks,202339,202206,85,267,9,0,3.37,3.37,0.0
2023-10-06,ky,202339,202206,85,3888,21,0,0.54,0.54,0.0
2023-10-06,la,202339,202206,85,195,9,0,4.62,4.62,0.0
2023-10-06,ma,202339,202206,85,1217,14,0,1.15,1.15,0.0
2023-10-06,md,202339,202206,85,758,1,0,0.13,0.13,0.0
2023-10-06,me,202339,202206,85,275,0,0,0.0,0.0,0.0
2023-10-06,mi,202339,202206,85,1188,12,0,1.01,1.01,0.0
2023-10-06,mn,202339,202206,85,2810,100,0,3.56,3.56,0.0
2023-10-06,mo,202339,202206,85,3159,79,0,2.5,2.5,0.0
2023-10-06,ms,202339,202206,85,40,2,3,12.5,5.0,7.5
2023-10-06,mt,202339,202206,85,600,30,0,5.0,5.0,0.0
2023-10-06,nat,202339,202206,85,64800,1855,47,2.93519,2.86265,0.0725309
2023-10-06,ne,202339,202206,85,458,47,0,10.26,10.26,0.0
2023-10-06,nm,202339,202206,85,3028,35,2,1.22,1.16,0.07
2023-10-06,oh,202339,202206,85,4079,116,3,2.92,2.84,0.07
2023-10-06,ok,202339,202206,85,570,35,0,6.14,6.14,0.0
2023-10-06,or,202339,202206,85,3556,27,5,0.9,0.76,0.14
2023-10-06,pa,202339,202206,85,626,35,0,5.59,5.59,0.0
2023-10-06,sc,202339,202206,85,1169,12,4,1.37,1.03,0.34
2023-10-06,sd,202339,202206,85,782,172,0,21.99,21.99,0.0
2023-10-06,tn,202339,202206,85,65,4,0,6.15,6.15,0.0
2023-10-06,tx,202339,202206,85,5165,321,3,6.27,6.21,0.06
2023-10-06,va,202339,202206,85,1302,6,2,0.61,0.46,0.15
2023-10-06,vt,202339,202206,85,290,8,0,2.76,2.76,0.0
2023-10-06,wa,202339,202206,85,1138,3,1,0.35,0.26,0.09
2023-10-06,wi,202339,202206,85,7614,391,13,5.31,5.14,0.17
2023-10-06,wv,202339,202206,85,1227,47,1,3.91,3.83,0.08
2023-10-06,al,202339,202207,84,438,5,0,1.14,1.14,0.0
2023-10-06,ar,202339,202207,84,334,24,0,7.19,7.19,0.0
2023-10-06,az,202339,202207,84,317,10,0,3.15,3.15,0.0
2023-10-06,ca,202339,202207,84,4180,37,0,0.89,0.89,0.0
2023-10-06,co,202339,202207,84,1647,27,0,1.64,1.64,0.0
2023-10-06,ct,202339,202207,84,960,14,0,1.46,1.46,0.0
2023-10-06,fl,202339,202207,84,2244,45,2,2.09,2.01,0.09
2023-10-06,ga,202339,202207,84,1133,58,6,5.65,5.12,0.53
2023-10-06,hhs1,202339,202207,84,2861,38,0,1.32821,1.32821,0.0
2023-10-06,hhs10,202339,202207,84,4905,54,16,1.42712,1.10092,0.326198
2023-10-06,hhs2,202339,202207,84,5638,47,1,0.851366,0.833629,0.0177368
2023-10-06,hhs3,202339,202207,84,3734,97,3,2.67809,2.59775,0.0803428
2023-10-06,hhs4,202339,202207,84,8301,168,9,2.13227,2.02385,0.108421
2023-10-06,hhs5,202339,202207,84,15031,849,27,5.82796,5.64833,0.179629
2023-10-06,hhs6,202339,202207,84,9420,593,6,6.35881,6.29512,0.0636943
2023-10-06,hhs7,202339,202207,84,5134,415,2,8.12232,8.08337,0.038956
2023-10-06,hhs8,202339,202207,84,2874,215,1,7.51566,7.48086,0.0347947
2023-10-06,hhs9,202339,202207,84,5055,49,0,0.969337,0.969337,0.0
2023-10-06,hi,202339,202207,84,558,2,0,0.36,0.36,0.0
2023-10-06,ia,202339,202207,84,1447,206,0,14.24,14.24,0.0
2023-10-06,id,202339,202207,84,247,19,4,9.31,7.69,1.62
2023-10-06,il,202339,202207,84,173,2,0,1.16,1.16,0.0
2023-10-06,in,202339,202207,84,366,23,0,6.28,6.28,0.0
2023-10-06,ks,202339,202207,84,228,5,0,2.19,2.19,0.0
2023-10-06,ky,202339,202207,84,3395,29,0,0.85,0.85,0.0
2023-10-06,la,202339,202207,84,206,8,0,3.88,3.88,0.0
2023-10-06,ma,202339,202207,84,1242,7,0,0.56,0.56,0.0
2023-10-06,md,202339,202207,84,727,7,1,1.1,0.96,0.14
2023-10-06,me,202339,202207,84,203,4,0,1.97,1.97,0.0
2023-10-06,mi,202339,202207,84,970,17,0,1.75,1.75,0.0
2023-10-06,mn,202339,202207,84,2359,100,0,4.24,4.24,0.0
2023-10-06,mo,202339,202207,84,2905,117,2,4.1,4.03,0.07
2023-10-06,ms,202339,202207,84,59,3,1,6.78,5.08,1.69
2023-10-06,mt,202339,202207,84,630,49,0,7.78,7.78,0.0
2023-10-06,nat,202339,202207,84,62953,2525,65,4.11418,4.01093,0.103252
2023-10-06,ne,202339,202207,84,554,87,0,15.7,15.7,0.0
2023-10-06,nm,202339,202207,84,2891,40,0,1.38,1.38,0.0
2023-10-06,oh,202339,202207,84,3720,120,4,3.33,3.23,0.11
2023-10-06,ok,202339,202207,84,597,43,0,7.2,7.2,0.0
2023-10-06,or,202339,202207,84,3459,31,11,1.21,0.9,0.32
2023-10-06,pa,202339,202207,84,628,32,1,5.25,5.1,0.16
2023-10-06,sc,202339,202207,84,985,24,0,2.44,2.44,0.0
2023-10-06,sd,202339,202207,84,585,137,1,23.59,23.42,0.17
2023-10-06,tn,202339,202207,84,47,4,0,8.51,8.51,0.0
2023-10-06,tx,202339,202207,84,5392,478,6,8.98,8.86,0.11
2023-10-06,va,202339,202207,84,1205,15,0,1.24,1.24,0.0
2023-10-06,vt,202339,202207,84,283,10,0,3.53,3.53,0.0
2023-10-06,wa,202339,202207,84,1199,4,1,0.42,0.33,0.08
2023-10-06,wi,202339,202207,84,7443,587,23,8.2,7.89,0.31
2023-10-06,wv,202339,202207,84,1174,43,1,3.75,3.66,0.09
2023-10-06,wy,202339,202207,84,12,2,0,16.67,16.67,0.0
2023-10-06,al,202339,202208,83,885,2,0,0.23,0.23,0.0
2023-10-06,ar,202339,202208,83,336,30,1,9.23,8.93,0.3
2023-10-06,az,202339,202208,83,355,11,0,3.1,3.1,0.0
2023-10-06,ca,202339,202208,83,4076,49,0,1.2,1.2,0.0
2023-10-06,co,202339,202208,83,1493,38,0,2.55,2.55,0.0
2023-10-06,ct,202339,202208,83,923,20,0,2.17,2.17,0.0
2023-10-06,fl,202339,202208,83,2167,30,1,1.43,1.38,0.05
2023-10-06,ga,202339,202208,83,1140,50,3,4.65,4.39,0.26
2023-10-06,hhs1,202339,202208,83,2650,38,0,1.43396,1.43396,0.0
2023-10-06,hhs10,202339,202208,83,4770,65,4,1.44654,1.36268,0.0838574
2023-10-06,hhs2,202339,202208,83,5379,55,0,1.02249,1.02249,0.0
2023-10-06,hhs3,202339,202208,83,3878,160,0,4.12584,4.12584,0.0
2023-10-06,hhs4,202339,202208,83,8538,160,7,1.95596,1.87398,0.0819864
2023-10-06,hhs5,202339,202208,83,14590,897,16,6.25771,6.14805,0.109664
2023-10-06,hhs6,202339,202208,83,9176,774,5,8.48954,8.43505,0.05449
2023-10-06,hhs7,202339,202208,83,4925,470,0,9.54315,9.54315,0.0
2023-10-06,hhs8,202339,202208,83,2298,132,0,5.74413,5.74413,0.0
2023-10-06,hhs9,202339,202208,83,4924,62,1,1.27945,1.25914,0.0203087
2023-10-06,hi,202339,202208,83,492,2,1,0.61,0.41,0.2
2023-10-06,ia,202339,202208,83,1500,243,0,16.2,16.2,0.0
2023-10-06,id,202339,202208,83,209,16,0,7.66,7.66,0.0
2023-10-06,il,202339,202208,83,166,2,0,1.2,1.2,0.0
2023-10-06,in,202339,202208,83,392,27,1,7.14,6.89,0.26
2023-10-06,ks,202339,202208,83,244,8,0,3.28,3.28,0.0
2023-10-06,ky,202339,202208,83,3300,36,2,1.15,1.09,0.06
2023-10-06,la,202339,202208,83,198,14,0,7.07,7.07,0.0
2023-10-06,ma,202339,202208,83,1139,1,0,0.09,0.09,0.0
2023-10-06,md,202339,202208,83,802,5,0,0.62,0.62,0.0
2023-10-06,me,202339,202208,83,200,1,0,0.5,0.5,0.0
2023-10-06,mi,202339,202208,83,1010,14,0,1.39,1.39,0.0
2023-10-06,mn,202339,202208,83,1761,67,0,3.8,3.8,0.0
2023-10-06,mo,202339,202208,83,2660,131,0,4.92,4.92,0.0
2023-10-06,ms,202339,202208,83,77,8,1,11.69,10.39,1.3
2023-10-06,mt,202339,202208,83,537,40,0,7.45,7.45,0.0
2023-10-06,nat,202339,202208,83,61128,2813,33,4.6558,4.60182,0.0539851
2023-10-06,ne,202339,202208,83,521,88,0,16.89,16.89,0.0
2023-10-06,nm,202339,202208,83,2861,59,0,2.06,2.06,0.0
2023-10-06,oh,202339,202208,83,3833,171,3,4.54,4.46,0.08
2023-10-06,ok,202339,202208,83,569,26,0,4.57,4.57,0.0
2023-10-06,or,202339,202208,83,3310,40,4,1.33,1.21,0.12
2023-10-06,pa,202339,202208,83,643,34,0,5.29,5.29,0.0
2023-10-06,sc,202339,202208,83,911,27,0,2.96,2.96,0.0
2023-10-06,sd,202339,202208,83,257,53,0,20.62,20.62,0.0
2023-10-06,tn,202339,202208,83,58,7,0,12.07,12.07,0.0
2023-10-06,tx,202339,202208,83,5212,645,4,12.45,12.38,0.08
2023-10-06,va,202339,202208,83,1217,13,0,1.07,1.07,0.0
2023-10-06,vt,202339,202208,83,233,13,0,5.58,5.58,0.0
2023-10-06,wa,202339,202208,83,1251,9,0,0.72,0.72,0.0
2023-10-06,wi,202339,202208,83,7428,616,12,8.45,8.29,0.16
2023-10-06,wv,202339,202208,83,1216,108,0,8.88,8.88,0.0
2023-10-06,wy,202339,202208,83,11,1,0,9.09,9.09,0.0
2023-10-06,al,202339,202209,82,368,5,0,1.36,1.36,0.0
2023-10-06,ar,202339,202209,82,314,51,1,16.56,16.24,0.32
2023-10-06,az,202339,202209,82,310,10,0,3.23,3.23,0.0
2023-10-06,ca,202339,202209,82,4366,84,0,1.92,1.92,0.0
2023-10-06,co,202339,202209,82,1566,52,0,3.32,3.32,0.0
2023-10-06,ct,202339,202209,82,965,28,0,2.9,2.9,0.0
2023-10-06,fl,202339,202209,82,1960,34,0,1.73,1.73,0.0
2023-10-06,ga,202339,202209,82,1063,37,5,3.95,3.48,0.47
2023-10-06,hhs1,202339,202209,82,2833,55,0,1.9414,1.9414,0.0
2023-10-06,hhs10,202339,202209,82,5093,130,4,2.63106,2.55252,0.0785392
2023-10-06,hhs2,202339,202209,82,5723,75,0,1.3105,1.3105,0.0
2023-10-06,hhs3,202339,202209,82,3806,160,0,4.20389,4.20389,0.0
2023-10-06,hhs4,202339,202209,82,7539,173,5,2.36106,2.29473,0.0663218
2023-10-06,hhs5,202339,202209,82,13421,1051,30,8.05454,7.83101,0.22353
2023-10-06,hhs6,202339,202209,82,10149,1230,3,12.149,12.1194,0.0295596
2023-10-06,hhs7,202339,202209,82,5017,524,0,10.4445,10.4445,0.0
2023-10-06,hhs8,202339,202209,82,2360,117,1,5.0,4.95763,0.0423729
2023-10-06,hhs9,202339,202209,82,5138,97,0,1.88789,1.88789,0.0
2023-10-06,hi,202339,202209,82,462,3,0,0.65,0.65,0.0
2023-10-06,ia,202339,202209,82,1506,253,0,16.8,16.8,0.0
2023-10-06,id,202339,202209,82,270,34,2,13.33,12.59,0.74
2023-10-06,il,202339,202209,82,203,12,0,5.91,5.91,0.0
2023-10-06,in,202339,202209,82,430,26,0,6.05,6.05,0.0
2023-10-06,ks,202339,202209,82,233,23,0,9.87,9.87,0.0
2023-10-06,ky,202339,202209,82,3177,50,0,1.57,1.57,0.0
2023-10-06,la,202339,202209,82,168,5,0,2.98,2.98,0.0
2023-10-06,ma,202339,202209,82,1314,11,0,0.84,0.84,0.0
2023-10-06,md,202339,202209,82,777,9,0,1.16,1.16,0.0
2023-10-06,me,202339,202209,82,199,3,0,1.51,1.51,0.0
2023-10-06,mi,202339,202209,82,940,19,0,2.02,2.02,0.0
2023-10-06,mn,202339,202209,82,1223,54,0,4.42,4.42,0.0
2023-10-06,mo,202339,202209,82,2729,113,0,4.14,4.14,0.0
2023-10-06,ms,202339,202209,82,74,7,0,9.46,9.46,0.0
2023-10-06,mt,202339,202209,82,656,54,1,8.38,8.23,0.15
2023-10-06,nat,202339,202209,82,61079,3612,43,5.98405,5.91365,0.0704006
2023-10-06,ne,202339,202209,82,549,135,0,24.59,24.59,0.0
2023-10-06,nm,202339,202209,82,2860,88,1,3.11,3.08,0.03
2023-10-06,oh,202339,202209,82,3324,271,2,8.21,8.15,0.06
2023-10-06,ok,202339,202209,82,713,45,0,6.31,6.31,0.0
2023-10-06,or,202339,202209,82,3649,73,2,2.06,2.0,0.05
2023-10-06,pa,202339,202209,82,584,32,0,5.48,5.48,0.0
2023-10-06,sc,202339,202209,82,834,34,0,4.08,4.08,0.0
2023-10-06,sd,202339,202209,82,130,10,0,7.69,7.69,0.0
2023-10-06,tn,202339,202209,82,62,6,0,9.68,9.68,0.0
2023-10-06,tx,202339,202209,82,6094,1041,1,17.1,17.08,0.02
2023-10-06,va,202339,202209,82,1194,12,0,1.01,1.01,0.0
2023-10-06,vt,202339,202209,82,200,6,0,3.0,3.0,0.0
2023-10-06,wa,202339,202209,82,1174,23,0,1.96,1.96,0.0
2023-10-06,wi,202339,202209,82,7301,669,28,9.55,9.16,0.38
2023-10-06,wv,202339,202209,82,1251,107,0,8.55,8.55,0.0
2023-10-06,al,202339,202210,81,487,9,1,2.05,1.85,0.21
2023-10-06,ar,202339,202210,81,505,49,3,10.3,9.7,0.59
2023-10-06,az,202339,202210,81,329,11,0,3.34,3.34,0.0
2023-10-06,ca,202339,202210,81,4332,105,0,2.42,2.42,0.0
2023-10-06,co,202339,202210,81,1477,61,0,4.13,4.13,0.0
2023-10-06,ct,202339,202210,81,1079,42,0,3.89,3.89,0.0
2023-10-06,fl,202339,202210,81,2545,26,1,1.06,1.02,0.04
2023-10-06,ga,202339,202210,81,1050,34,1,3.33,3.24,0.1
2023-10-06,hhs1,202339,202210,81,3006,70,1,2.36194,2.32868,0.0332668
2023-10-06,hhs10,202339,202210,81,4893,130,10,2.86123,2.65686,0.204374
2023-10-06,hhs2,202339,202210,81,5937,114,0,1.92016,1.92016,0.0
2023-10-06,hhs3,202339,202210,81,3669,218,4,6.0507,5.94167,0.109022
2023-10-06,hhs4,202339,202210,81,8324,146,8,1.85007,1.75396,0.0961076
2023-10-06,hhs5,202339,202210,81,13674,1200,13,8.87085,8.77578,0.0950709
2023-10-06,hhs6,202339,202210,81,10810,1536,15,14.3478,14.2091,0.13876
2023-10-06,hhs7,202339,202210,81,4370,553,3,12.7231,12.6545,0.0686499
2023-10-06,hhs8,202339,202210,81,2177,123,0,5.64998,5.64998,0.0
2023-10-06,hhs9,202339,202210,81,5149,116,0,2.25286,2.25286,0.0
2023-10-06,hi,202339,202210,81,488,0,0,0.0,0.0,0.0
2023-10-06,ia,202339,202210,81,1418,269,2,19.11,18.97,0.14
2023-10-06,id,202339,202210,81,197,30,0,15.23,15.23,0.0
2023-10-06,il,202339,202210,81,257,19,0,7.39,7.39,0.0
2023-10-06,in,202339,202210,81,418,39,0,9.33,9.33,0.0
2023-10-06,ks,202339,202210,81,256,29,0,11.33,11.33,0.0
2023-10-06,ky,202339,202210,81,3260,43,4,1.44,1.32,0.12
2023-10-06,la,202339,202210,81,186,13,0,6.99,6.99,0.0
2023-10-06,ma,202339,202210,81,1342,20,1,1.56,1.49,0.07
2023-10-06,md,202339,202210,81,755,10,0,1.32,1.32,0.0
2023-10-06,me,202339,202210,81,205,2,0,0.98,0.98,0.0
2023-10-06,mi,202339,202210,81,1026,25,0,2.44,2.44,0.0
2023-10-06,mn,202339,202210,81,1099,36,0,3.28,3.28,0.0
2023-10-06,mo,202339,202210,81,2175,114,1,5.29,5.24,0.05
2023-10-06,ms,202339,202210,81,95,13,0,13.68,13.68,0.0
2023-10-06,mt,202339,202210,81,579,49,0,8.46,8.46,0.0
2023-10-06,nat,202339,202210,81,62009,4206,54,6.86997,6.78289,0.0870841
2023-10-06,ne,202339,202210,81,521,141,0,27.06,27.06,0.0
2023-10-06,nm,202339,202210,81,2931,136,2,4.71,4.64,0.07
2023-10-06,oh,202339,202210,81,3348,278,2,8.36,8.3,0.06
2023-10-06,ok,202339,202210,81,765,100,0,13.07,13.07,0.0
2023-10-06,or,202339,202210,81,3470,79,7,2.48,2.28,0.2
2023-10-06,pa,202339,202210,81,840,75,1,9.05,8.93,0.12
2023-10-06,sc,202339,202210,81,842,19,1,2.38,2.26,0.12
2023-10-06,sd,202339,202210,81,108,9,0,8.33,8.33,0.0
2023-10-06,tn,202339,202210,81,45,2,0,4.44,4.44,0.0
2023-10-06,tx,202339,202210,81,6423,1238,10,19.43,19.27,0.16
2023-10-06,va,202339,202210,81,1065,28,3,2.91,2.63,0.28
2023-10-06,vt,202339,202210,81,181,4,0,2.21,2.21,0.0
2023-10-06,wa,202339,202210,81,1226,21,3,1.96,1.71,0.24
2023-10-06,wi,202339,202210,81,7526,803,11,10.82,10.67,0.15
2023-10-06,wv,202339,202210,81,1009,105,0,10.41,10.41,0.0
2023-10-06,wy,202339,202210,81,13,4,0,30.77,30.77,0.0
2023-10-06,al,202339,202211,80,387,9,1,2.58,2.33,0.26
2023-10-06,ar,202339,202211,80,582,198,5,34.88,34.02,0.86
2023-10-06,az,202339,202211,80,288,23,0,7.99,7.99,0.0
2023-10-06,ca,202339,202211,80,4682,161,1,3.46,3.44,0.02
2023-10-06,co,202339,202211,80,1317,74,0,5.62,5.62,0.0
2023-10-06,ct,202339,202211,80,1185,69,0,5.82,5.82,0.0
2023-10-06,fl,202339,202211,80,2478,54,1,2.22,2.18,0.04
2023-10-06,ga,202339,202211,80,985,30,4,3.45,3.05,0.41
2023-10-06,hhs1,202339,202211,80,3391,124,1,3.68623,3.65674,0.0294898
2023-10-06,hhs10,202339,202211,80,5095,174,12,3.65064,3.41511,0.235525
2023-10-06,hhs2,202339,202211,80,6340,216,0,3.40694,3.40694,0.0
2023-10-06,hhs3,202339,202211,80,3409,224,0,6.57084,6.57084,0.0
2023-10-06,hhs4,202339,202211,80,7470,219,12,3.09237,2.93173,0.160643
2023-10-06,hhs5,202339,202211,80,13873,1433,14,10.4303,10.3294,0.100915
2023-10-06,hhs6,202339,202211,80,10889,1798,10,16.6039,16.5121,0.0918358
2023-10-06,hhs7,202339,202211,80,4545,441,0,9.70297,9.70297,0.0
2023-10-06,hhs8,202339,202211,80,2031,137,1,6.79468,6.74545,0.0492368
2023-10-06,hhs9,202339,202211,80,5538,185,2,3.37667,3.34056,0.0361141
2023-10-06,hi,202339,202211,80,568,1,1,0.35,0.18,0.18
2023-10-06,ia,202339,202211,80,1199,150,0,12.51,12.51,0.0
2023-10-06,id,202339,202211,80,125,35,1,28.8,28.0,0.8
2023-10-06,il,202339,202211,80,271,22,1,8.49,8.12,0.37
2023-10-06,in,202339,202211,80,433,72,0,16.63,16.63,0.0
2023-10-06,ks,202339,202211,80,315,15,0,4.76,4.76,0.0
2023-10-06,ky,202339,202211,80,2696,64,0,2.37,2.37,0.0
2023-10-06,la,202339,202211,80,195,12,0,6.15,6.15,0.0
2023-10-06,ma,202339,202211,80,1545,35,1,2.33,2.27,0.06
2023-10-06,md,202339,202211,80,522,17,0,3.26,3.26,0.0
2023-10-06,me,202339,202211,80,206,3,0,1.46,1.46,0.0
2023-10-06,mi,202339,202211,80,1143,39,0,3.41,3.41,0.0
2023-10-06,mn,202339,202211,80,1189,50,0,4.21,4.21,0.0
2023-10-06,mo,202339,202211,80,2704,199,0,7.36,7.36,0.0
2023-10-06,ms,202339,202211,80,109,21,3,22.02,19.27,2.75
2023-10-06,mt,202339,202211,80,603,55,0,9.12,9.12,0.0
2023-10-06,nat,202339,202211,80,62581,4951,52,7.99444,7.91135,0.0830923
2023-10-06,ne,202339,202211,80,327,77,0,23.55,23.55,0.0
2023-10-06,nm,202339,202211,80,3106,215,0,6.92,6.92,0.0
2023-10-06,oh,202339,202211,80,4006,448,1,11.21,11.18,0.02
2023-10-06,ok,202339,202211,80,799,93,0,11.64,11.64,0.0
2023-10-06,or,202339,202211,80,3617,97,11,2.99,2.68,0.3
2023-10-06,pa,202339,202211,80,802,97,0,12.09,12.09,0.0
2023-10-06,sc,202339,202211,80,752,36,3,5.19,4.79,0.4
2023-10-06,sd,202339,202211,80,95,6,1,7.37,6.32,1.05
2023-10-06,tn,202339,202211,80,63,5,0,7.94,7.94,0.0
2023-10-06,tx,202339,202211,80,6207,1280,5,20.7,20.62,0.08
2023-10-06,va,202339,202211,80,1147,26,0,2.27,2.27,0.0
2023-10-06,vt,202339,202211,80,215,9,0,4.19,4.19,0.0
2023-10-06,wa,202339,202211,80,1353,42,0,3.1,3.1,0.0
2023-10-06,wi,202339,202211,80,6831,802,12,11.92,11.74,0.18
2023-10-06,wv,202339,202211,80,938,84,0,8.96,8.96,0.0
2023-10-06,wy,202339,202211,80,16,2,0,12.5,12.5,0.0
2023-10-06,al,202339,202212,79,547,4,0,0.73,0.73,0.0
2023-10-06,ar,202339,202212,79,421,133,2,32.07,31.59,0.48
2023-10-06,az,202339,202212,79,349,16,0,4.58,4.58,0.0
2023-10-06,ca,202339,202212,79,4861,245,0,5.04,5.04,0.0
2023-10-06,co,202339,202212,79,1357,75,0,5.53,5.53,0.0
2023-10-06,ct,202339,202212,79,1142,59,0,5.17,5.17,0.0
2023-10-06,fl,202339,202212,79,2061,42,3,2.18,2.04,0.15
2023-10-06,ga,202339,202212,79,957,41,2,4.49,4.28,0.21
2023-10-06,hhs1,202339,202212,79,3348,165,0,4.92832,4.92832,0.0
2023-10-06,hhs10,202339,202212,79,5510,206,14,3.99274,3.73866,0.254083
2023-10-06,hhs2,202339,202212,79,6908,424,0,6.13781,6.13781,0.0
2023-10-06,hhs3,202339,202212,79,3456,239,0,6.91551,6.91551,0.0
2023-10-06,hhs4,202339,202212,79,7842,229,9,3.03494,2.92017,0.114767
2023-10-06,hhs5,202339,202212,79,15931,1728,8,10.897,10.8468,0.0502166
2023-10-06,hhs6,202339,202212,79,11387,1735,5,15.2806,15.2367,0.0439097
2023-10-06,hhs7,202339,202212,79,4464,370,0,8.28853,8.28853,0.0
2023-10-06,hhs8,202339,202212,79,2023,121,0,5.98122,5.98122,0.0
2023-10-06,hhs9,202339,202212,79,5712,266,0,4.65686,4.65686,0.0
2023-10-06,hi,202339,202212,79,502,5,0,1.0,1.0,0.0
2023-10-06,ia,202339,202212,79,1167,117,0,10.03,10.03,0.0
2023-10-06,id,202339,202212,79,291,56,2,19.93,19.24,0.69
2023-10-06,il,202339,202212,79,385,25,1,6.75,6.49,0.26
2023-10-06,in,202339,202212,79,490,63,0,12.86,12.86,0.0
2023-10-06,ks,202339,202212,79,229,6,0,2.62,2.62,0.0
2023-10-06,ky,202339,202212,79,3387,81,0,2.39,2.39,0.0
2023-10-06,la,202339,202212,79,201,8,0,3.98,3.98,0.0
2023-10-06,ma,202339,202212,79,1523,60,0,3.94,3.94,0.0
2023-10-06,md,202339,202212,79,504,8,0,1.59,1.59,0.0
2023-10-06,me,202339,202212,79,266,13,0,4.89,4.89,0.0
2023-10-06,mi,202339,202212,79,1191,68,0,5.71,5.71,0.0
2023-10-06,mn,202339,202212,79,1252,47,0,3.75,3.75,0.0
2023-10-06,mo,202339,202212,79,2580,139,0,5.39,5.39,0.0
2023-10-06,ms,202339,202212,79,85,12,3,17.65,14.12,3.53
2023-10-06,mt,202339,202212,79,556,35,0,6.29,6.29,0.0
2023-10-06,nat,202339,202212,79,66581,5483,36,8.28915,8.23508,0.0540695
2023-10-06,ne,202339,202212,79,488,108,0,22.13,22.13,0.0
2023-10-06,nm,202339,202212,79,3104,286,0,9.21,9.21,0.0
2023-10-06,oh,202339,202212,79,4331,641,4,14.89,14.8,0.09
2023-10-06,ok,202339,202212,79,749,91,0,12.15,12.15,0.0
2023-10-06,or,202339,202212,79,3841,109,12,3.15,2.84,0.31
2023-10-06,pa,202339,202212,79,843,87,0,10.32,10.32,0.0
