Estado,year_week,temperature_2m_mean,apparent_temperature_mean
New Mexico,201316,26.89256,31.26437
New Mexico,201317,27.004763,31.351263
New Mexico,201318,26.709822,30.30558
New Mexico,201319,26.392262,29.957022
New Mexico,201320,26.711903,29.836344
New Mexico,201321,26.635715,28.445675
New Mexico,201322,26.145536,28.699047
New Mexico,201323,25.994347,27.839325
New Mexico,201324,25.744345,26.999811
New Mexico,201325,25.193155,26.34527
New Mexico,201326,25.33393,26.404842
New Mexico,201327,25.280357,26.868097
New Mexico,201328,24.691666,25.542532
New Mexico,201329,23.825298,24.282833
New Mexico,201330,23.844048,25.047531
New Mexico,201331,23.800894,24.075848
New Mexico,201332,23.645535,24.18973
New Mexico,201333,24.419046,25.650513
New Mexico,201334,25.13363,26.686281
New Mexico,201335,25.053274,26.485731
New Mexico,201336,24.964584,26.488045
New Mexico,201337,25.11994,26.535511
New Mexico,201338,25.075891,26.48171
New Mexico,201339,25.296726,26.787226
New Mexico,201340,25.502975,28.071384
New Mexico,201341,25.526787,28.331324
New Mexico,201342,25.520237,28.603449
New Mexico,201343,25.627975,28.568829
New Mexico,201344,25.667559,28.851236
New Mexico,201345,25.657738,28.467308
New Mexico,201346,25.751783,29.037603
New Mexico,201347,26.036606,29.269766
New Mexico,201348,26.107141,30.087215
New Mexico,201349,25.861607,29.494173
New Mexico,201350,26.524405,29.9526
New Mexico,201351,26.49762,30.8816
New Mexico,201352,25.684376,29.50971
New Mexico,201400,26.033333,29.827816
New Mexico,201401,25.897917,29.597282
New Mexico,201402,25.884525,30.000708
New Mexico,201403,26.02143,30.245573
New Mexico,201404,26.416666,30.61306
New Mexico,201405,26.898214,31.275915
New Mexico,201406,26.362204,30.641312
New Mexico,201407,26.404165,30.87181
New Mexico,201408,26.52649,30.618717
New Mexico,201409,26.510118,30.83467
New Mexico,201410,26.911608,31.41626
New Mexico,201411,26.942856,31.648258
New Mexico,201412,27.123514,31.4637
New Mexico,201413,27.322618,32.072277
New Mexico,201414,26.74643,31.408216
New Mexico,201415,27.391666,32.027203
New Mexico,201416,27.290773,31.665787
New Mexico,201417,27.29137,31.579252
New Mexico,201418,26.778273,30.38974
New Mexico,201419,27.08125,31.549168
New Mexico,201420,26.472324,30.444675
New Mexico,201421,26.55268,29.38409
New Mexico,201422,26.33899,28.586596
New Mexico,201423,26.284822,27.82555
New Mexico,201424,25.849106,27.50393
New Mexico,201425,25.478273,26.602388
New Mexico,201426,25.19613,26.3413
New Mexico,201427,24.638689,25.509619
New Mexico,201428,24.44256,25.252377
New Mexico,201429,24.871132,25.843708
New Mexico,201430,24.708632,25.723562
New Mexico,201431,24.540178,25.153704
New Mexico,201432,23.926487,24.192444
New Mexico,201433,24.176487,25.37001
New Mexico,201434,24.935715,26.376575
New Mexico,201435,25.05268,26.723038
New Mexico,201436,25.1622,26.940878
New Mexico,201437,25.120832,27.462788
New Mexico,201438,25.228868,27.942072
New Mexico,201439,25.456251,28.033419
New Mexico,201440,25.49613,28.70297
New Mexico,201441,25.88393,28.683187
New Mexico,201442,25.767262,28.526176
New Mexico,201443,25.786606,28.74794
New Mexico,201444,25.752083,28.85512
New Mexico,201445,25.62143,28.834845
New Mexico,201446,25.632738,28.903835
New Mexico,201447,25.644644,28.869183
New Mexico,201448,25.717857,28.89161
New Mexico,201449,25.700596,29.384079
New Mexico,201450,26.067856,30.055822
New Mexico,201451,25.918451,29.685282
New Mexico,201452,26.447918,30.248785
New Mexico,201500,26.534374,30.275246
New Mexico,201501,26.355951,30.225758
New Mexico,201502,26.383633,30.7626
New Mexico,201503,25.969643,30.171925
New Mexico,201504,26.360119,30.278316
New Mexico,201505,26.406843,30.81657
New Mexico,201506,26.870535,31.154184
New Mexico,201507,26.15655,30.06339
New Mexico,201508,26.656845,30.748404
New Mexico,201509,27.066965,31.787043
New Mexico,201510,27.013988,31.88199
New Mexico,201511,26.98244,31.55066
New Mexico,201512,27.302977,31.382814
New Mexico,201513,27.042858,31.743181
New Mexico,201514,26.951189,31.658236
New Mexico,201515,27.120533,31.755804
New Mexico,201516,27.368155,31.864006
New Mexico,201517,27.148512,31.923203
New Mexico,201518,26.750595,31.040726
New Mexico,201519,26.592262,30.923891
New Mexico,201520,26.507738,30.117695
New Mexico,201521,26.51369,29.558088
New Mexico,201522,26.322618,28.017784
New Mexico,201523,25.84464,27.077394
New Mexico,201524,25.618155,26.881271
New Mexico,201525,25.297024,26.369596
New Mexico,201526,24.75,26.27571
New Mexico,201527,25.101488,26.896706
New Mexico,201528,24.906548,26.163467
New Mexico,201529,24.452976,25.111555
New Mexico,201530,24.079168,25.038418
New Mexico,201531,24.382738,25.536894
New Mexico,201532,24.86607,26.422012
New Mexico,201533,24.694344,25.958153
New Mexico,201534,24.733334,26.232054
New Mexico,201535,24.701786,25.946938
New Mexico,201536,25.378569,27.32147
New Mexico,201537,25.356546,27.040411
New Mexico,201538,25.485117,28.26174
New Mexico,201539,25.568453,28.121338
New Mexico,201540,25.701784,28.524218
New Mexico,201541,25.775297,28.8952
New Mexico,201542,25.96131,29.45525
New Mexico,201543,25.95893,29.41709
New Mexico,201544,25.894642,29.691912
New Mexico,201545,25.788988,29.128847
New Mexico,201546,25.931847,29.633781
New Mexico,201547,26.285715,30.089006
New Mexico,201548,26.262798,30.495499
New Mexico,201549,26.234226,30.719793
New Mexico,201550,26.60357,30.788954
New Mexico,201551,26.67887,31.48371
New Mexico,201552,27.170834,31.461
New Mexico,201600,27.011805,31.589188
New Mexico,201601,26.882439,30.216272
New Mexico,201602,27.057142,31.449078
New Mexico,201603,26.708035,30.739777
New Mexico,201604,27.09494,31.634426
New Mexico,201605,27.270239,31.602926
New Mexico,201606,27.206549,31.537611
New Mexico,201607,27.351788,31.847687
New Mexico,201608,27.505655,32.270844
New Mexico,201609,28.0253,32.945442
New Mexico,201610,27.307442,32.03744
New Mexico,201611,27.613987,32.72109
New Mexico,201612,27.794641,32.516384
New Mexico,201613,27.583927,32.352386
New Mexico,201614,27.30387,31.9657
New Mexico,201615,27.613094,32.68944
New Mexico,201616,27.751488,32.316162
New Mexico,201617,27.180058,32.102432
New Mexico,201618,27.020237,31.376377
New Mexico,201619,27.35119,30.857489
New Mexico,201620,27.038391,29.905474
New Mexico,201621,26.900295,29.592674
New Mexico,201622,26.691963,29.695997
New Mexico,201623,26.28631,28.577356
New Mexico,201624,26.233334,28.150099
New Mexico,201625,25.885416,27.140669
New Mexico,201626,25.697025,26.893066
New Mexico,201627,25.52738,26.955626
New Mexico,201628,25.117264,26.049784
New Mexico,201629,24.34137,25.467146
New Mexico,201630,24.947916,26.043875
New Mexico,201631,25.159822,26.385084
New Mexico,201632,25.143751,26.473667
New Mexico,201633,24.715178,25.813957
New Mexico,201634,24.986609,26.495247
New Mexico,201635,25.309525,27.566343
New Mexico,201636,25.281252,26.517733
New Mexico,201637,25.469643,27.489046
New Mexico,201638,25.784822,28.478643
New Mexico,201639,25.755058,28.763498
New Mexico,201640,26.043451,29.09029
New Mexico,201641,26.03393,28.829329
New Mexico,201642,25.70625,29.375402
New Mexico,201643,25.870235,30.075045
New Mexico,201644,25.99524,30.01998
New Mexico,201645,26.055357,29.600231
New Mexico,201646,26.3497,30.457901
New Mexico,201647,26.244047,30.45542
New Mexico,201648,26.450596,30.860357
New Mexico,201649,26.83244,31.221258
New Mexico,201650,26.480356,30.780077
New Mexico,201651,26.74732,31.220947
New Mexico,201652,26.856943,31.722906
New Mexico,201700,27.072916,31.969826
New Mexico,201701,26.725595,31.117731
New Mexico,201702,26.884523,30.84496
New Mexico,201703,26.690178,31.09026
New Mexico,201704,27.21607,31.865158
New Mexico,201705,26.848215,31.308262
New Mexico,201706,26.849407,31.118254
New Mexico,201707,27.238691,31.45925
New Mexico,201708,26.796728,31.461021
New Mexico,201709,27.226786,31.71845
New Mexico,201710,27.12143,31.631645
New Mexico,201711,26.88482,31.25726
New Mexico,201712,27.480951,32.270866
New Mexico,201713,27.894644,32.950294
New Mexico,201714,27.530655,32.57669
New Mexico,201715,27.747025,32.53088
New Mexico,201716,27.4628,32.288643
New Mexico,201717,27.121727,31.896952
New Mexico,201718,26.94137,31.10529
New Mexico,201719,26.814285,31.076212
New Mexico,201720,27.420534,30.939068
New Mexico,201721,27.239584,30.948456
New Mexico,201722,26.957441,30.440388
New Mexico,201723,27.20893,29.429512
New Mexico,201724,26.452976,28.070166
New Mexico,201725,26.138391,27.425909
New Mexico,201726,25.988094,27.512615
New Mexico,201727,25.702976,27.104559
New Mexico,201728,24.966965,25.570435
New Mexico,201729,24.675,25.694536
New Mexico,201730,25.153275,26.396463
New Mexico,201731,25.305655,26.651154
New Mexico,201732,25.15119,26.927141
New Mexico,201733,25.322023,25.990585
New Mexico,201734,25.485416,26.588942
New Mexico,201735,25.764881,27.318695
New Mexico,201736,25.786903,27.583794
New Mexico,201737,25.884226,27.655106
New Mexico,201738,25.689585,26.964224
New Mexico,201739,25.828869,28.584818
New Mexico,201740,26.044048,28.658741
New Mexico,201741,26.09375,28.445803
New Mexico,201742,26.019344,29.462898
New Mexico,201743,26.349106,29.593681
New Mexico,201744,26.01369,29.343243
New Mexico,201745,26.144642,29.701826
New Mexico,201746,25.930655,29.384016
New Mexico,201747,25.811308,29.067528
New Mexico,201748,26.627975,30.420965
New Mexico,201749,26.22381,30.324121
New Mexico,201750,26.372915,30.524817
New Mexico,201751,26.400597,29.980017
New Mexico,201752,27.084524,31.604105
New Mexico,201801,26.504463,30.418901
New Mexico,201802,26.502678,30.338858
New Mexico,201803,26.65655,30.66828
New Mexico,201804,26.854166,30.923944
New Mexico,201805,27.136906,31.517422
New Mexico,201806,27.077976,30.872759
New Mexico,201807,26.832441,30.707077
New Mexico,201808,26.552382,30.276188
New Mexico,201809,27.267262,31.429386
New Mexico,201810,27.177084,31.582012
New Mexico,201811,26.83393,31.077356
